Sample,Date,Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
S404,January-3,19:10,1400.389038,8.103025436,1589.535548,198.4824066
S405,January-3,19:20,1205.10498,7.518618107,1267.568261,207.7772064
S406,January-3,19:30,1292.051025,7.688251019,1356.847422,199.1479034
S407,January-3,19:40,1856.177002,8.459005356,1802.775046,192.9795074
S408,January-3,19:50,1928.175049,9.077300072,2193.93789,194.6878967
S409,January-3,20:00,1604.427002,8.439414978,1790.767706,196.0083008
S410,January-3,20:10,1599.995972,7.987431049,1522.807198,203.3475037
S411,January-3,20:20,1456.094971,7.939982891,1495.816905,209.9878998
S412,January-3,20:30,1386.623047,7.719861984,1373.888155,213.6096039
S413,January-3,20:40,1460.360962,7.774147034,1403.435097,214.1114044
S414,January-3,20:50,1894.795044,8.582259178,1878.957276,210.4824066
S415,January-3,21:00,1760.422974,8.339191437,1729.804577,212.0424042
S416,January-3,21:10,2010.977051,9.083572388,2198.000295,214.585495
S417,January-3,21:20,1828.81604,8.675281525,1937.131478,211.3721008
S418,January-3,21:30,1960.692993,9.150783539,2241.613462,208.8197937
S419,January-3,21:40,1900.447998,9.191649437,2268.199522,204.3585052
S420,January-3,21:50,1549.958008,8.260289192,1682.388913,201.8890991
S421,January-3,22:00,1692.688965,8.48968792,1821.638384,194.9138947
S422,January-3,22:10,1931.083984,8.78850174,2008.641646,194.1036072
S423,January-3,22:20,2060.147949,8.9564991,2115.986258,193.3457947
S424,January-3,22:30,2069.625,9.095618248,2205.805875,195.2973938
S425,January-3,22:40,2037.266968,8.725904465,1969.014282,199.5845032
S426,January-3,22:50,1594.845947,8.112092018,1594.82568,197.5211029
S427,January-3,23:00,994.5827026,6.856678963,952.7545786,200.4409943
S428,January-3,23:10,1137.285034,7.279873848,1147.124788,200.8896942
S429,January-3,23:20,1267.858032,7.534298897,1275.663238,199.7960968
S430,January-3,23:30,1002.463013,6.945837021,991.791762,196.680603
S431,January-3,23:40,1172.348022,7.085527897,1054.959522,199.6690063
S432,January-3,23:50,1252.139038,7.406904221,1210.225036,197.4501953
S433,January-4,0:00,1121.166992,6.934106827,986.5997761,196.3952026
S434,January-4,0:10,1183.020996,7.151297092,1085.577233,194.0278931
S435,January-4,0:20,932.3084106,6.571721077,834.3322217,191.2942047
S436,January-4,0:30,989.5076904,6.759712219,911.3914755,190.1013947
S437,January-4,0:40,750.5510254,6.414824963,773.0743738,185.5180969
S438,January-4,0:50,825.7661743,6.523455143,815.1962332,187.6056976
S439,January-4,1:00,1116.487061,7.062949181,1044.579697,192.7353973
S440,January-4,1:10,986.7598877,6.692947865,883.5576994,196.0746002
S441,January-4,1:20,1018.14502,6.809185982,932.3551445,194.8430023
S442,January-4,1:30,659.1777954,6.096306801,656.9602747,192.4667969
S443,January-4,1:40,729.4874268,6.142684937,673.1894828,190.7617035
S444,January-4,1:50,864.5026245,6.430369854,779.022258,194.5778046
S445,January-4,2:00,1342.239014,7.538290977,1277.729355,197.9828033
S446,January-4,2:10,1279.098022,7.363255978,1188.27897,197.254303
S447,January-4,2:20,1351.391968,7.46066618,1237.646646,201.2154999
S448,January-4,2:30,1039.727051,7.031758785,1030.349722,199.337204
S449,January-4,2:40,876.0166016,6.874794006,960.6072518,194.1508026
S450,January-4,2:50,754.0079956,6.345135212,746.7335706,196.0812073
S451,January-4,3:00,1122.334961,7.185342789,1101.653759,198.135498
S452,January-4,3:10,907.7965698,6.635414124,859.9864071,199.4308014
S453,January-4,3:20,1009.737,6.927267075,983.5802763,194.1383057
S454,January-4,3:30,1806.98999,8.333586693,1726.419178,193.2097015
S455,January-4,3:40,2374.843994,9.532950401,2465.780065,191.9416962
S456,January-4,3:50,1779.208984,8.42602253,1782.575933,189.827301
S457,January-4,4:00,1334.980957,7.494080067,1254.910872,192.1376038
S458,January-4,4:10,1562.947021,8.009915352,1535.679929,192.0973053
S459,January-4,4:20,1562.116943,7.944521904,1498.388472,194.2440033
S460,January-4,4:30,1464.977051,7.72806406,1378.329691,200.2335968
S461,January-4,4:40,1312.358032,7.462277889,1238.475456,205.0283966
S462,January-4,4:50,767.0369873,6.420166969,775.1153796,200.6712952
S463,January-4,5:00,283.2593079,4.7484622,276.5245875,201.9185028
S464,January-4,5:10,687.1071777,6.264211178,716.8074668,208.1761017
S465,January-4,5:20,465.7536011,5.50088501,469.2545248,200.7915955
S466,January-4,5:30,355.6220093,5.27207613,405.760119,208.0086975
S467,January-4,5:40,467.8251953,5.701906204,529.0010043,217.7465057
S468,January-4,5:50,865.3469849,6.579235077,837.3348199,212.3013
S469,January-4,6:00,1512.972046,7.678398132,1351.561187,208.9172974
S470,January-4,6:10,1491.698975,7.89579916,1470.901705,217.2373962
S471,January-4,6:20,2004.44104,8.964849472,2121.355873,221.3515015
S472,January-4,6:30,1581.483032,8.083142281,1577.962305,219.8023987
S473,January-4,6:40,1431.620972,7.799798965,1417.519324,214.5469971
S474,January-4,6:50,1523.792969,7.978303909,1517.596799,216.9134064
S475,January-4,7:00,1693.270996,8.155491829,1620.257833,215.3661041
S476,January-4,7:10,1775.037964,8.248645782,1675.437185,211.0007935
S477,January-4,7:20,1875.410034,8.495847702,1825.433662,210.1282959
S478,January-4,7:30,1558.057983,7.96182394,1508.211169,208.8327026
S479,January-4,7:40,1811.088989,8.35203743,1737.573598,204.2586975
S480,January-4,7:50,1686.125977,8.135239601,1608.367728,198.5278015
S481,January-4,8:00,2362.262939,9.599003792,2516.478296,198.7720032
S482,January-4,8:10,2000.86499,8.982050896,2132.426304,197.4006958
S483,January-4,8:20,1169.964966,7.2846632,1149.461729,189.5783997
S484,January-4,8:30,1309.223999,7.521474838,1269.040544,182.8565979
S485,January-4,8:40,759.0145264,6.215313911,699.0669586,186.8215027
S486,January-4,8:50,498.1903076,5.501014233,469.2917094,195.8029938
S487,January-4,9:00,332.4820862,5.106607914,362.6279759,195.1764069
S488,January-4,9:10,253.5845032,4.649808884,254.4003993,191.6334991
S489,January-4,9:20,180.4122925,4.374350071,195.8669199,206.2425995
S490,January-4,9:30,258.3656921,4.833168983,296.0476529,196.2194977
S491,January-4,9:40,133.0052948,4.907478809,313.5912843,187.0084991
S492,January-4,12:40,0,2.888112068,0,0
S493,January-4,12:50,0,2.386636019,0,139.2751007
S494,January-4,13:00,0,2.476815939,0,153.8556061
S495,January-4,13:10,0,1.77384305,0,144.0395966
S496,January-4,13:20,0,2.48486495,0,142.8634033
S497,January-4,13:30,0,2.764512062,0,133.9111023
S498,January-4,13:40,0,2.5070889,0,103.2738037
S499,January-4,13:50,0,3.441704035,45.74272546,79.09410858
S500,January-4,14:00,0,2.484878063,0,106.4503021
S501,January-4,14:10,0,2.436743021,0,102.7186966
S502,January-4,14:20,0,2.359375954,0,107.3701019
S503,January-4,14:30,0,3.021173,16.71339969,94.58883667
S504,January-4,14:40,0,3.395319939,41.15246635,97.73842621
S505,January-4,14:50,0,3.413508892,42.91145285,101.6998978
S506,January-4,15:00,0,5.160031796,376.3091657,81.87310028
S507,January-4,15:10,0,5.161472797,376.6813732,62.48146057
S508,January-4,15:20,0,5.414981842,444.8721366,61.62747955
S509,January-4,15:30,0,6.778621197,919.3695705,67.9675827
S510,January-4,15:40,0,4.436894894,208.7606108,0
S511,January-4,15:50,210.7194977,5.013915062,339.4254412,50.42341995
S512,January-4,16:00,338.6500854,5.274309158,406.3577312,47.2641716
S513,January-4,16:10,518.5518188,5.915596962,596.8819872,43.18653107
S514,January-4,16:20,504.067688,5.858211994,578.1937936,42.6594696
S515,January-4,16:30,446.7330017,5.650877953,513.468126,52.86571121
S516,January-4,16:40,705.7045288,6.349774837,748.4708008,53.7215004
S517,January-4,16:50,795.3168945,6.636434078,860.4009723,53.08805084
S518,January-4,17:00,1012.676025,7.010248184,1020.608833,52.78892899
S519,January-4,17:10,1240.823975,7.559226036,1288.599129,55.33359909
S520,January-4,17:20,1282.074951,7.404004097,1208.758132,51.70399094
S521,January-4,17:30,941.5869141,6.80051899,928.6616421,53.39633179
S522,January-4,17:40,590.8366699,5.82537508,567.653659,45.68770981
S523,January-4,17:50,650.5629272,6.080101967,651.3438616,45.51879883
S524,January-4,18:00,871.5112305,6.582440853,838.6177863,40.36516953
S525,January-4,18:10,914.1212158,6.643204212,863.1557364,46.86555862
S526,January-4,18:20,835.84198,6.345364094,746.8192169,38.58917999
S527,January-4,18:30,624.9906006,6.042553902,638.4379438,48.70145035
S528,January-4,18:40,591.9558716,5.757640839,546.2595924,41.20378113
S529,January-4,18:50,509.3490906,5.694249153,526.6539705,46.98265076
S530,January-4,19:00,1190.81604,7.068666935,1047.201966,33.49834061
S531,January-4,19:10,963.7324829,6.641551018,862.482569,33.8251915
S532,January-4,19:20,980.9760742,6.690164089,882.4084228,27.36738968
S533,January-4,19:30,777.8479004,6.36333704,753.5623423,29.67544937
S534,January-4,19:40,980.223877,6.827414036,940.1524784,40.88489151
S535,January-4,19:50,962.4301758,6.71631813,893.2415095,41.12696838
S536,January-4,20:00,462.7698975,5.415152073,444.919796,41.6153717
S537,January-4,20:10,1139.240967,6.953413963,995.1545635,35.44075012
S538,January-4,20:20,1418.631958,7.42373991,1218.765432,36.21514893
S539,January-4,20:30,1716.139038,8.381437302,1755.404476,39.72340012
S540,January-4,20:40,1312.791016,7.493074894,1254.389015,46.13137817
S541,January-4,20:50,1222.020996,7.380391121,1196.860929,45.09289932
S542,January-4,21:00,703.7221069,6.244694233,709.6956846,42.08800888
S543,January-4,21:10,470.8012085,5.493409157,467.1059234,33.02647018
S544,January-4,21:20,387.34021,5.124141216,367.0928112,30.50971031
S545,January-4,21:30,402.4747925,5.285066128,409.242485,27.65151978
S546,January-4,21:40,460.2911987,5.539794922,480.5208029,28.00427055
S547,January-4,21:50,619.8723755,6.015673161,629.2911153,25.7741394
S548,January-4,22:00,470.2001038,5.59703207,497.3508864,23.50094986
S549,January-4,22:10,691.0140991,6.277314186,721.6050696,23.72624969
S550,January-4,22:20,826.9951782,6.49335289,803.3932558,20.42690086
S551,January-4,22:30,892.4243774,6.786591053,922.7448934,25.21842003
S552,January-4,22:40,907.1884155,6.764401913,913.3662189,30.23693085
S553,January-4,22:50,545.2653198,5.724936962,536.095229,29.67219925
S554,January-4,23:00,688.8358154,6.238166809,707.326293,30.00231934
S555,January-4,23:10,591.9088745,5.945401192,606.7245764,29.64308929
S556,January-4,23:20,660.6942749,6.17223978,683.651641,30.39785957
S557,January-4,23:30,747.4074707,6.351617813,749.1615205,30.28310966
S558,January-4,23:40,1174.243042,7.168983936,1093.909493,18.97281075
S559,January-4,23:50,873.4810181,6.629221916,857.4721041,17.22633934
S560,January-5,0:00,845.2050171,6.55459404,827.511985,12.58047009
S561,January-5,0:10,837.0637207,6.395040989,765.5427556,9.429060936
S562,January-5,0:20,949.4943237,6.797101021,927.2075123,4.961769104
S563,January-5,0:30,1045.36499,6.920464993,980.5831564,358.1897888
S564,January-5,0:40,791.0836182,6.278329849,721.977722,351.8651123
S565,January-5,0:50,994.7495728,6.682812214,879.3775226,2.56614089
S566,January-5,1:00,933.4232178,6.721062183,895.2150304,7.876725197
S567,January-5,1:10,1049.432983,7.131796837,1076.439327,14.10332012
S568,January-5,1:20,671.7241211,6.148598194,675.2752484,20.33539009
S569,January-5,1:30,966.8311768,6.896099091,969.8939666,21.0418396
S570,January-5,1:40,982.2590942,6.926294804,983.1515252,22.93596077
S571,January-5,1:50,825.6619263,6.567954063,832.8293134,33.37145996
S572,January-5,2:00,723.1392212,6.398931026,767.0202867,32.30049896
S573,January-5,2:10,418.6412048,5.446605206,453.7702746,30.16810989
S574,January-5,2:20,327.2762146,5.108693123,363.1576895,27.08235931
S575,January-5,2:30,388.316803,5.232514858,395.2422704,22.60456085
S576,January-5,2:40,167.2218018,4.243929863,169.6759343,30.59626007
S577,January-5,2:50,137.2467957,4.137093067,148.8807431,32.78860855
S578,January-5,3:00,130.7671051,4.160939217,153.4730055,30.18254089
S579,January-5,3:10,117.8118973,4.124106884,146.3914796,31.8532505
S580,January-5,3:20,111.3429031,4.126059055,146.7651643,26.32125092
S581,January-5,3:30,114.2955017,4.204703808,161.9741682,25.67859077
S582,January-5,3:40,143.7870941,4.355268002,191.9770866,27.08256912
S583,January-5,3:50,88.93582916,3.952167034,118.99911,36.21786118
S584,January-5,4:00,183.6699982,4.434104919,208.1806792,29.74682045
S585,January-5,4:10,82.14437866,3.678040981,74.47647719,25.84374046
S586,January-5,4:20,139.9472046,4.063600063,134.8987308,21.24472046
S587,January-5,4:30,434.5010986,5.488460064,465.6863498,17.45406914
S588,January-5,4:40,474.0610962,5.625834942,505.9375911,12.99639034
S589,January-5,4:50,415.1499939,5.394489765,439.1538423,12.51430988
S590,January-5,5:00,435.0263977,5.4572649,456.7899831,12.40832996
S591,January-5,5:10,402.3875122,5.450904846,454.9870522,15.87475014
S592,January-5,5:20,257.2170105,4.76416111,280.1054557,9.024561882
S593,January-5,5:30,137.417099,4.101181984,142.0168107,7.712677002
S594,January-5,5:40,102.3587036,3.941123009,116.9729377,7.581837177
S595,January-5,5:50,92.7376709,3.87789607,105.7487951,11.42055988
S596,January-5,6:00,78.11549377,3.836927891,98.81755605,29.3313694
S597,January-5,6:10,110.3116989,4.130588055,147.6328107,25.04413033
S598,January-5,6:20,102.552803,4.081981182,138.371917,24.68565941
S599,January-5,6:30,77.85061646,3.839956999,99.32084475,24.07126999
S600,January-5,6:40,81.45278168,3.975877047,123.4149463,23.42119026
S601,January-5,6:50,66.64151001,3.820688963,96.14447672,39.26622009
S602,January-5,7:00,90.01490784,3.98053503,124.2930366,52.09212112
S603,January-5,7:10,112.0342026,4.142834187,149.9838297,52.06705093
S604,January-5,7:20,82.11415863,3.929188967,114.8054178,52.53002167
S605,January-5,7:30,13.93430996,3.227394104,27.41325761,62.52310944
S606,January-5,7:40,0,2.693974972,0,63.97663116
S607,January-5,7:50,0,3.76078701,86.64893432,72.28019714
S608,January-5,8:00,55.44535065,3.734816074,82.71048743,69.53996277
S609,January-5,8:10,22.78053093,3.310203075,33.62457425,74.86411285
S610,January-5,8:20,4.355070114,2.853812933,0,85.75393677
S611,January-5,8:30,0,2.664561987,0,84.46118164
S612,January-5,8:40,0,3.140161991,22.05681442,92.12463379
S613,January-5,8:50,0,2.632610083,0,101.8510971
S614,January-5,9:00,0,1.738193035,0,99.7596817
S615,January-5,9:10,0,1.935835004,0,75.03088379
S616,January-5,9:20,0,1.757176995,0,73.65454865
S617,January-5,9:30,0,1.542072058,0,65.50054169
S618,January-5,9:40,0,1.623093009,0,53.91765976
S619,January-5,9:50,0,2.062084913,0,44.93912125
S620,January-5,10:00,0,2.059083939,0,40.33227158
S621,January-5,10:10,0,2.153846025,0,36.03804016
S622,January-5,10:20,0,2.047363997,0,56.5520401
S623,January-5,10:30,0,1.635233045,0,65.39498138
S624,January-5,10:40,0,0.838681579,0,64.3360672
S625,January-5,10:50,0,1.287089944,0,30.20119095
S626,January-5,11:00,0,1.370728016,0,24.33827972
S627,January-5,11:10,0,2.464360952,0,307.5815125
S628,January-5,11:20,0,3.067440033,18.5219337,308.2029114
S629,January-5,11:30,0,2.977355957,0,307.5805969
S630,January-5,11:40,0,2.896075964,0,313.1120911
S631,January-5,11:50,0,2.201855898,0,338.1872864
S632,January-5,12:00,0,3.418040991,43.35797331,308.2749023
S633,January-5,12:10,0,3.209656954,26.22550558,296.4602051
S634,January-5,12:20,0,3.092607975,19.64955416,302.644989
S635,January-5,12:30,0,2.95758605,0,306.2347107
S636,January-5,12:40,0,3.802710056,93.23419656,302.2344971
S637,January-5,12:50,0,2.681519032,0,300.1575012
S638,January-5,13:00,0,2.174657106,0,308.3120117
S639,January-5,13:10,0,2.12748909,0,285.7166138
S640,January-5,13:20,0,1.911278009,0,263.1394043
S641,January-5,13:30,0,1.717532039,0,250.1069031
S642,January-5,13:40,0,1.953783989,0,235.3231049
S643,January-5,13:50,0,2.104336023,0,231.5205994
S644,January-5,14:00,0,2.173634052,0,261.1196899
S645,January-5,14:10,0,1.786031008,0,250.3791046
S646,January-5,14:20,0,1.511755943,0,283.2633972
S647,January-5,14:30,0,1.59967804,0,323.84729
S648,January-5,14:40,0,1.383831024,0,311.7663879
S649,January-5,14:50,0,1.28223002,0,289.660614
S650,January-5,15:00,0,1.768030047,0,253.3930969
S651,January-5,15:10,0,1.630704045,0,238.4373932
S652,January-5,15:20,0,1.433897018,0,234.3511963
S653,January-5,15:30,0,1.669222951,0,247.1123962
S654,January-5,15:40,0,1.545390964,0,236.2960968
S655,January-5,15:50,0,1.981886983,0,235.3430939
S656,January-5,16:00,0,2.633574963,0,236.8869019
S657,January-5,16:10,0,2.414356947,0,229.2657928
S658,January-5,16:20,0,2.152529955,0,242.2501984
S659,January-5,16:30,0,2.120126009,0,234.2127991
S660,January-5,16:40,0,2.23940897,0,236.4194946
S661,January-5,16:50,0,2.801307917,0,243.9626007
S662,January-5,17:00,0,3.201854944,25.7189917,241.4969025
S663,January-5,17:10,0,2.875705957,0,236.6499023
S664,January-5,17:20,0,2.854813099,0,231.9618073
S665,January-5,17:30,0,2.863102913,0,214.8110046
S666,January-5,17:40,0,2.499380112,0,203.1401978
S667,January-5,17:50,0,2.928209066,0,208.8934021
S668,January-5,18:00,0,2.825680017,0,222.7451019
S669,January-5,18:10,0,2.271142006,0,225.7310944
S670,January-5,18:20,0,2.446209908,0,231.9817047
S671,January-5,18:30,0,2.877877951,0,224.1681976
S672,January-5,18:40,0,2.957370043,0,208.3934021
S673,January-5,18:50,0,3.568568945,60.05585785,208.1672058
S674,January-5,19:00,0,2.449913979,0,224.892395
S675,January-5,19:10,0,1.791203976,0,243.6520996
S676,January-5,19:20,0,1.930189967,0,252.5655975
S677,January-5,19:30,0,1.660967946,0,233.1425934
S678,January-5,19:40,0,2.148116112,0,257.0335999
S679,January-5,19:50,0,2.624979019,0,258.8557129
S680,January-5,20:00,0,2.289019108,0,253.5534973
S681,January-5,20:10,0,2.671096087,0,253.2687988
